FIPS_Code,Stabr,Area_Name,Attribute,Value
31039,NE,Cuming County,MEDHHINC_2023,65814
31039,NE,Cuming County,CI90LBINC_2023,58817
31039,NE,Cuming County,CI90UBINC_2023,72811
31041,NE,Custer County,Rural_Urban_Continuum_Code_2013,7
31041,NE,Custer County,Urban_Influence_Code_2013,9
31041,NE,Custer County,Rural_Urban_Continuum_Code_2023,9
31041,NE,Custer County,Urban_Influence_Code_2024,9
31041,NE,Custer County,POVALL_2023,927
31041,NE,Custer County,CI90LBALL_2023,661
31041,NE,Custer County,CI90UBALL_2023,1193
31041,NE,Custer County,PCTPOVALL_2023,8.9
31041,NE,Custer County,CI90LBALLP_2023,6.4
31041,NE,Custer County,CI90UBALLP_2023,11.4
31041,NE,Custer County,POV017_2023,326
31041,NE,Custer County,CI90LB017_2023,205
31041,NE,Custer County,CI90UB017_2023,447
31041,NE,Custer County,PCTPOV017_2023,12.9
31041,NE,Custer County,CI90LB017P_2023,8.1
31041,NE,Custer County,CI90UB017P_2023,17.7
31041,NE,Custer County,POV517_2023,239
31041,NE,Custer County,CI90LB517_2023,145
31041,NE,Custer County,CI90UB517_2023,333
31041,NE,Custer County,PCTPOV517_2023,12.7
31041,NE,Custer County,CI90LB517P_2023,7.7
31041,NE,Custer County,CI90UB517P_2023,17.7
31041,NE,Custer County,MEDHHINC_2023,65151
31041,NE,Custer County,CI90LBINC_2023,58553
31041,NE,Custer County,CI90UBINC_2023,71749
31043,NE,Dakota County,Rural_Urban_Continuum_Code_2013,3
31043,NE,Dakota County,Urban_Influence_Code_2013,2
31043,NE,Dakota County,Rural_Urban_Continuum_Code_2023,3
31043,NE,Dakota County,Urban_Influence_Code_2024,4
31043,NE,Dakota County,POVALL_2023,2851
31043,NE,Dakota County,CI90LBALL_2023,2375
31043,NE,Dakota County,CI90UBALL_2023,3327
31043,NE,Dakota County,PCTPOVALL_2023,13.6
31043,NE,Dakota County,CI90LBALLP_2023,11.3
31043,NE,Dakota County,CI90UBALLP_2023,15.9
31043,NE,Dakota County,POV017_2023,1245
31043,NE,Dakota County,CI90LB017_2023,977
31043,NE,Dakota County,CI90UB017_2023,1513
31043,NE,Dakota County,PCTPOV017_2023,20.2
31043,NE,Dakota County,CI90LB017P_2023,15.8
31043,NE,Dakota County,CI90UB017P_2023,24.6
31043,NE,Dakota County,POV517_2023,866
31043,NE,Dakota County,CI90LB517_2023,662
31043,NE,Dakota County,CI90UB517_2023,1070
31043,NE,Dakota County,PCTPOV517_2023,19.5
31043,NE,Dakota County,CI90LB517P_2023,14.9
31043,NE,Dakota County,CI90UB517P_2023,24.1
31043,NE,Dakota County,MEDHHINC_2023,70126
31043,NE,Dakota County,CI90LBINC_2023,61793
31043,NE,Dakota County,CI90UBINC_2023,78459
31045,NE,Dawes County,Rural_Urban_Continuum_Code_2013,7
31045,NE,Dawes County,Urban_Influence_Code_2013,11
31045,NE,Dawes County,Rural_Urban_Continuum_Code_2023,9
31045,NE,Dawes County,Urban_Influence_Code_2024,8
31045,NE,Dawes County,POVALL_2023,1162
31045,NE,Dawes County,CI90LBALL_2023,871
31045,NE,Dawes County,CI90UBALL_2023,1453
31045,NE,Dawes County,PCTPOVALL_2023,15.6
31045,NE,Dawes County,CI90LBALLP_2023,11.7
31045,NE,Dawes County,CI90UBALLP_2023,19.5
31045,NE,Dawes County,POV017_2023,254
31045,NE,Dawes County,CI90LB017_2023,166
31045,NE,Dawes County,CI90UB017_2023,342
31045,NE,Dawes County,PCTPOV017_2023,17.3
31045,NE,Dawes County,CI90LB017P_2023,11.3
31045,NE,Dawes County,CI90UB017P_2023,23.3
31045,NE,Dawes County,POV517_2023,161
31045,NE,Dawes County,CI90LB517_2023,101
31045,NE,Dawes County,CI90UB517_2023,221
31045,NE,Dawes County,PCTPOV517_2023,15.7
31045,NE,Dawes County,CI90LB517P_2023,9.8
31045,NE,Dawes County,CI90UB517P_2023,21.6
31045,NE,Dawes County,MEDHHINC_2023,54925
31045,NE,Dawes County,CI90LBINC_2023,49299
31045,NE,Dawes County,CI90UBINC_2023,60551
31047,NE,Dawson County,Rural_Urban_Continuum_Code_2013,7
31047,NE,Dawson County,Urban_Influence_Code_2013,8
31047,NE,Dawson County,Rural_Urban_Continuum_Code_2023,7
31047,NE,Dawson County,Urban_Influence_Code_2024,7
31047,NE,Dawson County,POVALL_2023,2499
31047,NE,Dawson County,CI90LBALL_2023,1888
31047,NE,Dawson County,CI90UBALL_2023,3110
31047,NE,Dawson County,PCTPOVALL_2023,10.5
31047,NE,Dawson County,CI90LBALLP_2023,7.9
31047,NE,Dawson County,CI90UBALLP_2023,13.1
31047,NE,Dawson County,POV017_2023,909
31047,NE,Dawson County,CI90LB017_2023,595
31047,NE,Dawson County,CI90UB017_2023,1223
31047,NE,Dawson County,PCTPOV017_2023,13.8
31047,NE,Dawson County,CI90LB017P_2023,9
31047,NE,Dawson County,CI90UB017P_2023,18.6
31047,NE,Dawson County,POV517_2023,639
31047,NE,Dawson County,CI90LB517_2023,397
31047,NE,Dawson County,CI90UB517_2023,881
31047,NE,Dawson County,PCTPOV517_2023,13.4
31047,NE,Dawson County,CI90LB517P_2023,8.3
31047,NE,Dawson County,CI90UB517P_2023,18.5
31047,NE,Dawson County,MEDHHINC_2023,67619
31047,NE,Dawson County,CI90LBINC_2023,61009
31047,NE,Dawson County,CI90UBINC_2023,74229
31049,NE,Deuel County,Rural_Urban_Continuum_Code_2013,9
31049,NE,Deuel County,Urban_Influence_Code_2013,12
31049,NE,Deuel County,Rural_Urban_Continuum_Code_2023,9
31049,NE,Deuel County,Urban_Influence_Code_2024,9
31049,NE,Deuel County,POVALL_2023,223
31049,NE,Deuel County,CI90LBALL_2023,170
31049,NE,Deuel County,CI90UBALL_2023,276
31049,NE,Deuel County,PCTPOVALL_2023,11.9
31049,NE,Deuel County,CI90LBALLP_2023,9.1
31049,NE,Deuel County,CI90UBALLP_2023,14.7
31049,NE,Deuel County,POV017_2023,70
31049,NE,Deuel County,CI90LB017_2023,46
31049,NE,Deuel County,CI90UB017_2023,94
31049,NE,Deuel County,PCTPOV017_2023,18.8
31049,NE,Deuel County,CI90LB017P_2023,12.4
31049,NE,Deuel County,CI90UB017P_2023,25.2
31049,NE,Deuel County,POV517_2023,50
31049,NE,Deuel County,CI90LB517_2023,31
31049,NE,Deuel County,CI90UB517_2023,69
31049,NE,Deuel County,PCTPOV517_2023,17.5
31049,NE,Deuel County,CI90LB517P_2023,11
31049,NE,Deuel County,CI90UB517P_2023,24
31049,NE,Deuel County,MEDHHINC_2023,58676
31049,NE,Deuel County,CI90LBINC_2023,51559
31049,NE,Deuel County,CI90UBINC_2023,65793
31051,NE,Dixon County,Rural_Urban_Continuum_Code_2013,3
31051,NE,Dixon County,Urban_Influence_Code_2013,2
31051,NE,Dixon County,Rural_Urban_Continuum_Code_2023,8
31051,NE,Dixon County,Urban_Influence_Code_2024,6
31051,NE,Dixon County,POVALL_2023,451
31051,NE,Dixon County,CI90LBALL_2023,337
31051,NE,Dixon County,CI90UBALL_2023,565
31051,NE,Dixon County,PCTPOVALL_2023,8.4
31051,NE,Dixon County,CI90LBALLP_2023,6.3
31051,NE,Dixon County,CI90UBALLP_2023,10.5
31051,NE,Dixon County,POV017_2023,135
31051,NE,Dixon County,CI90LB017_2023,88
31051,NE,Dixon County,CI90UB017_2023,182
31051,NE,Dixon County,PCTPOV017_2023,9.9
31051,NE,Dixon County,CI90LB017P_2023,6.4
31051,NE,Dixon County,CI90UB017P_2023,13.4
31051,NE,Dixon County,POV517_2023,95
31051,NE,Dixon County,CI90LB517_2023,59
31051,NE,Dixon County,CI90UB517_2023,131
31051,NE,Dixon County,PCTPOV517_2023,9.1
31051,NE,Dixon County,CI90LB517P_2023,5.7
31051,NE,Dixon County,CI90UB517P_2023,12.5
31051,NE,Dixon County,MEDHHINC_2023,67521
31051,NE,Dixon County,CI90LBINC_2023,59431
31051,NE,Dixon County,CI90UBINC_2023,75611
31053,NE,Dodge County,Rural_Urban_Continuum_Code_2013,4
31053,NE,Dodge County,Urban_Influence_Code_2013,5
31053,NE,Dodge County,Rural_Urban_Continuum_Code_2023,4
31053,NE,Dodge County,Urban_Influence_Code_2024,5
31053,NE,Dodge County,POVALL_2023,3562
31053,NE,Dodge County,CI90LBALL_2023,2730
31053,NE,Dodge County,CI90UBALL_2023,4394
31053,NE,Dodge County,PCTPOVALL_2023,9.8
31053,NE,Dodge County,CI90LBALLP_2023,7.5
31053,NE,Dodge County,CI90UBALLP_2023,12.1
31053,NE,Dodge County,POV017_2023,1035
31053,NE,Dodge County,CI90LB017_2023,685
31053,NE,Dodge County,CI90UB017_2023,1385
31053,NE,Dodge County,PCTPOV017_2023,11.3
31053,NE,Dodge County,CI90LB017P_2023,7.5
31053,NE,Dodge County,CI90UB017P_2023,15.1
31053,NE,Dodge County,POV517_2023,683
31053,NE,Dodge County,CI90LB517_2023,418
31053,NE,Dodge County,CI90UB517_2023,948
31053,NE,Dodge County,PCTPOV517_2023,10.2
31053,NE,Dodge County,CI90LB517P_2023,6.2
31053,NE,Dodge County,CI90UB517P_2023,14.2
31053,NE,Dodge County,MEDHHINC_2023,66833
31053,NE,Dodge County,CI90LBINC_2023,62458
31053,NE,Dodge County,CI90UBINC_2023,71208
31055,NE,Douglas County,Rural_Urban_Continuum_Code_2013,2
31055,NE,Douglas County,Urban_Influence_Code_2013,2
31055,NE,Douglas County,Rural_Urban_Continuum_Code_2023,2
31055,NE,Douglas County,Urban_Influence_Code_2024,4
31055,NE,Douglas County,POVALL_2023,66643
31055,NE,Douglas County,CI90LBALL_2023,60612
31055,NE,Douglas County,CI90UBALL_2023,72674
31055,NE,Douglas County,PCTPOVALL_2023,11.5
31055,NE,Douglas County,CI90LBALLP_2023,10.5
31055,NE,Douglas County,CI90UBALLP_2023,12.5
31055,NE,Douglas County,POV017_2023,18045
31055,NE,Douglas County,CI90LB017_2023,15054
31055,NE,Douglas County,CI90UB017_2023,21036
31055,NE,Douglas County,PCTPOV017_2023,12.4
31055,NE,Douglas County,CI90LB017P_2023,10.3
31055,NE,Douglas County,CI90UB017P_2023,14.5
31055,NE,Douglas County,POV517_2023,11930
31055,NE,Douglas County,CI90LB517_2023,9714
31055,NE,Douglas County,CI90UB517_2023,14146
31055,NE,Douglas County,PCTPOV517_2023,11.2
31055,NE,Douglas County,CI90LB517P_2023,9.1
31055,NE,Douglas County,CI90UB517P_2023,13.3
31055,NE,Douglas County,MEDHHINC_2023,77747
31055,NE,Douglas County,CI90LBINC_2023,74392
31055,NE,Douglas County,CI90UBINC_2023,81102
31057,NE,Dundy County,Rural_Urban_Continuum_Code_2013,9
31057,NE,Dundy County,Urban_Influence_Code_2013,12
31057,NE,Dundy County,Rural_Urban_Continuum_Code_2023,9
31057,NE,Dundy County,Urban_Influence_Code_2024,9
31057,NE,Dundy County,POVALL_2023,207
31057,NE,Dundy County,CI90LBALL_2023,155
31057,NE,Dundy County,CI90UBALL_2023,259
31057,NE,Dundy County,PCTPOVALL_2023,13.5
31057,NE,Dundy County,CI90LBALLP_2023,10.1
31057,NE,Dundy County,CI90UBALLP_2023,16.9
31057,NE,Dundy County,POV017_2023,53
31057,NE,Dundy County,CI90LB017_2023,35
31057,NE,Dundy County,CI90UB017_2023,71
31057,NE,Dundy County,PCTPOV017_2023,18.8
31057,NE,Dundy County,CI90LB017P_2023,12.3
31057,NE,Dundy County,CI90UB017P_2023,25.3
31057,NE,Dundy County,POV517_2023,40
31057,NE,Dundy County,CI90LB517_2023,26
31057,NE,Dundy County,CI90UB517_2023,54
31057,NE,Dundy County,PCTPOV517_2023,19.1
31057,NE,Dundy County,CI90LB517P_2023,12.2
31057,NE,Dundy County,CI90UB517P_2023,26
31057,NE,Dundy County,MEDHHINC_2023,55818
31057,NE,Dundy County,CI90LBINC_2023,49366
31057,NE,Dundy County,CI90UBINC_2023,62270
31059,NE,Fillmore County,Rural_Urban_Continuum_Code_2013,8
31059,NE,Fillmore County,Urban_Influence_Code_2013,7
31059,NE,Fillmore County,Rural_Urban_Continuum_Code_2023,8
31059,NE,Fillmore County,Urban_Influence_Code_2024,6
31059,NE,Fillmore County,POVALL_2023,479
31059,NE,Fillmore County,CI90LBALL_2023,364
31059,NE,Fillmore County,CI90UBALL_2023,594
31059,NE,Fillmore County,PCTPOVALL_2023,8.8
31059,NE,Fillmore County,CI90LBALLP_2023,6.7
31059,NE,Fillmore County,CI90UBALLP_2023,10.9
31059,NE,Fillmore County,POV017_2023,109
31059,NE,Fillmore County,CI90LB017_2023,71
31059,NE,Fillmore County,CI90UB017_2023,147
31059,NE,Fillmore County,PCTPOV017_2023,10
31059,NE,Fillmore County,CI90LB017P_2023,6.5
31059,NE,Fillmore County,CI90UB017P_2023,13.5
31059,NE,Fillmore County,POV517_2023,79
31059,NE,Fillmore County,CI90LB517_2023,49
31059,NE,Fillmore County,CI90UB517_2023,109
31059,NE,Fillmore County,PCTPOV517_2023,10.2
31059,NE,Fillmore County,CI90LB517P_2023,6.4
31059,NE,Fillmore County,CI90UB517P_2023,14
31059,NE,Fillmore County,MEDHHINC_2023,69021
31059,NE,Fillmore County,CI90LBINC_2023,61626
31059,NE,Fillmore County,CI90UBINC_2023,76416
31061,NE,Franklin County,Rural_Urban_Continuum_Code_2013,9
31061,NE,Franklin County,Urban_Influence_Code_2013,10
31061,NE,Franklin County,Rural_Urban_Continuum_Code_2023,9
31061,NE,Franklin County,Urban_Influence_Code_2024,9
31061,NE,Franklin County,POVALL_2023,353
31061,NE,Franklin County,CI90LBALL_2023,271
31061,NE,Franklin County,CI90UBALL_2023,435
31061,NE,Franklin County,PCTPOVALL_2023,12.6
31061,NE,Franklin County,CI90LBALLP_2023,9.7
31061,NE,Franklin County,CI90UBALLP_2023,15.5
31061,NE,Franklin County,POV017_2023,100
31061,NE,Franklin County,CI90LB017_2023,66
31061,NE,Franklin County,CI90UB017_2023,134
31061,NE,Franklin County,PCTPOV017_2023,16.8
31061,NE,Franklin County,CI90LB017P_2023,11.1
31061,NE,Franklin County,CI90UB017P_2023,22.5
31061,NE,Franklin County,POV517_2023,70
31061,NE,Franklin County,CI90LB517_2023,43
31061,NE,Franklin County,CI90UB517_2023,97
31061,NE,Franklin County,PCTPOV517_2023,15.8
31061,NE,Franklin County,CI90LB517P_2023,9.6
31061,NE,Franklin County,CI90UB517P_2023,22
31061,NE,Franklin County,MEDHHINC_2023,58346
31061,NE,Franklin County,CI90LBINC_2023,50968
31061,NE,Franklin County,CI90UBINC_2023,65724
31063,NE,Frontier County,Rural_Urban_Continuum_Code_2013,9
31063,NE,Frontier County,Urban_Influence_Code_2013,10
31063,NE,Frontier County,Rural_Urban_Continuum_Code_2023,9
31063,NE,Frontier County,Urban_Influence_Code_2024,9
31063,NE,Frontier County,POVALL_2023,321
31063,NE,Frontier County,CI90LBALL_2023,244
31063,NE,Frontier County,CI90UBALL_2023,398
31063,NE,Frontier County,PCTPOVALL_2023,13.1
31063,NE,Frontier County,CI90LBALLP_2023,10
31063,NE,Frontier County,CI90UBALLP_2023,16.2
31063,NE,Frontier County,POV017_2023,87
31063,NE,Frontier County,CI90LB017_2023,55
31063,NE,Frontier County,CI90UB017_2023,119
31063,NE,Frontier County,PCTPOV017_2023,17
31063,NE,Frontier County,CI90LB017P_2023,10.8
31063,NE,Frontier County,CI90UB017P_2023,23.2
31063,NE,Frontier County,POV517_2023,66
31063,NE,Frontier County,CI90LB517_2023,40
31063,NE,Frontier County,CI90UB517_2023,92
31063,NE,Frontier County,PCTPOV517_2023,16.9
31063,NE,Frontier County,CI90LB517P_2023,10.3
31063,NE,Frontier County,CI90UB517P_2023,23.5
31063,NE,Frontier County,MEDHHINC_2023,62676
31063,NE,Frontier County,CI90LBINC_2023,55334
31063,NE,Frontier County,CI90UBINC_2023,70018
31065,NE,Furnas County,Rural_Urban_Continuum_Code_2013,9
31065,NE,Furnas County,Urban_Influence_Code_2013,12
31065,NE,Furnas County,Rural_Urban_Continuum_Code_2023,9
31065,NE,Furnas County,Urban_Influence_Code_2024,9
31065,NE,Furnas County,POVALL_2023,540
31065,NE,Furnas County,CI90LBALL_2023,427
31065,NE,Furnas County,CI90UBALL_2023,653
31065,NE,Furnas County,PCTPOVALL_2023,12
31065,NE,Furnas County,CI90LBALLP_2023,9.5
31065,NE,Furnas County,CI90UBALLP_2023,14.5
31065,NE,Furnas County,POV017_2023,155
31065,NE,Furnas County,CI90LB017_2023,100
31065,NE,Furnas County,CI90UB017_2023,210
31065,NE,Furnas County,PCTPOV017_2023,16.2
31065,NE,Furnas County,CI90LB017P_2023,10.4
31065,NE,Furnas County,CI90UB017P_2023,22
31065,NE,Furnas County,POV517_2023,113
31065,NE,Furnas County,CI90LB517_2023,70
31065,NE,Furnas County,CI90UB517_2023,156
31065,NE,Furnas County,PCTPOV517_2023,16.3
31065,NE,Furnas County,CI90LB517P_2023,10.1
31065,NE,Furnas County,CI90UB517P_2023,22.5
31065,NE,Furnas County,MEDHHINC_2023,59530
31065,NE,Furnas County,CI90LBINC_2023,53996
31065,NE,Furnas County,CI90UBINC_2023,65064
31067,NE,Gage County,Rural_Urban_Continuum_Code_2013,6
31067,NE,Gage County,Urban_Influence_Code_2013,5
31067,NE,Gage County,Rural_Urban_Continuum_Code_2023,6
31067,NE,Gage County,Urban_Influence_Code_2024,5
31067,NE,Gage County,POVALL_2023,2198
31067,NE,Gage County,CI90LBALL_2023,1742
31067,NE,Gage County,CI90UBALL_2023,2654
31067,NE,Gage County,PCTPOVALL_2023,10.3
31067,NE,Gage County,CI90LBALLP_2023,8.2
31067,NE,Gage County,CI90UBALLP_2023,12.4
31067,NE,Gage County,POV017_2023,561
31067,NE,Gage County,CI90LB017_2023,377
31067,NE,Gage County,CI90UB017_2023,745
31067,NE,Gage County,PCTPOV017_2023,11.7
31067,NE,Gage County,CI90LB017P_2023,7.9
31067,NE,Gage County,CI90UB017P_2023,15.5
31067,NE,Gage County,POV517_2023,388
31067,NE,Gage County,CI90LB517_2023,245
31067,NE,Gage County,CI90UB517_2023,531
31067,NE,Gage County,PCTPOV517_2023,10.5
31067,NE,Gage County,CI90LB517P_2023,6.7
31067,NE,Gage County,CI90UB517P_2023,14.3
31067,NE,Gage County,MEDHHINC_2023,66947
31067,NE,Gage County,CI90LBINC_2023,60654
31067,NE,Gage County,CI90UBINC_2023,73240
31069,NE,Garden County,Rural_Urban_Continuum_Code_2013,9
31069,NE,Garden County,Urban_Influence_Code_2013,12
31069,NE,Garden County,Rural_Urban_Continuum_Code_2023,9
31069,NE,Garden County,Urban_Influence_Code_2024,9
31069,NE,Garden County,POVALL_2023,281
31069,NE,Garden County,CI90LBALL_2023,212
31069,NE,Garden County,CI90UBALL_2023,350
31069,NE,Garden County,PCTPOVALL_2023,15.9
31069,NE,Garden County,CI90LBALLP_2023,12
31069,NE,Garden County,CI90UBALLP_2023,19.8
31069,NE,Garden County,POV017_2023,74
31069,NE,Garden County,CI90LB017_2023,48
31069,NE,Garden County,CI90UB017_2023,100
31069,NE,Garden County,PCTPOV017_2023,23.1
31069,NE,Garden County,CI90LB017P_2023,15.1
31069,NE,Garden County,CI90UB017P_2023,31.1
31069,NE,Garden County,POV517_2023,55
31069,NE,Garden County,CI90LB517_2023,34
31069,NE,Garden County,CI90UB517_2023,76
31069,NE,Garden County,PCTPOV517_2023,23.6
31069,NE,Garden County,CI90LB517P_2023,14.7
31069,NE,Garden County,CI90UB517P_2023,32.5
31069,NE,Garden County,MEDHHINC_2023,44135
31069,NE,Garden County,CI90LBINC_2023,39048
31069,NE,Garden County,CI90UBINC_2023,49222
31071,NE,Garfield County,Rural_Urban_Continuum_Code_2013,9
31071,NE,Garfield County,Urban_Influence_Code_2013,12
31071,NE,Garfield County,Rural_Urban_Continuum_Code_2023,9
31071,NE,Garfield County,Urban_Influence_Code_2024,9
31071,NE,Garfield County,POVALL_2023,184
31071,NE,Garfield County,CI90LBALL_2023,139
31071,NE,Garfield County,CI90UBALL_2023,229
31071,NE,Garfield County,PCTPOVALL_2023,10.9
31071,NE,Garfield County,CI90LBALLP_2023,8.2
31071,NE,Garfield County,CI90UBALLP_2023,13.6
31071,NE,Garfield County,POV017_2023,42
31071,NE,Garfield County,CI90LB017_2023,27
31071,NE,Garfield County,CI90UB017_2023,57
31071,NE,Garfield County,PCTPOV017_2023,12.4
31071,NE,Garfield County,CI90LB017P_2023,8.1
31071,NE,Garfield County,CI90UB017P_2023,16.7
31071,NE,Garfield County,POV517_2023,31
31071,NE,Garfield County,CI90LB517_2023,19
31071,NE,Garfield County,CI90UB517_2023,43
31071,NE,Garfield County,PCTPOV517_2023,13.4
31071,NE,Garfield County,CI90LB517P_2023,8.3
31071,NE,Garfield County,CI90UB517P_2023,18.5
31071,NE,Garfield County,MEDHHINC_2023,51135
31071,NE,Garfield County,CI90LBINC_2023,44453
31071,NE,Garfield County,CI90UBINC_2023,57817
31073,NE,Gosper County,Rural_Urban_Continuum_Code_2013,9
31073,NE,Gosper County,Urban_Influence_Code_2013,8
31073,NE,Gosper County,Rural_Urban_Continuum_Code_2023,9
31073,NE,Gosper County,Urban_Influence_Code_2024,7
31073,NE,Gosper County,POVALL_2023,162
31073,NE,Gosper County,CI90LBALL_2023,123
31073,NE,Gosper County,CI90UBALL_2023,201
31073,NE,Gosper County,PCTPOVALL_2023,8.9
31073,NE,Gosper County,CI90LBALLP_2023,6.7
31073,NE,Gosper County,CI90UBALLP_2023,11.1
31073,NE,Gosper County,POV017_2023,51
31073,NE,Gosper County,CI90LB017_2023,33
31073,NE,Gosper County,CI90UB017_2023,69
31073,NE,Gosper County,PCTPOV017_2023,13.1
31073,NE,Gosper County,CI90LB017P_2023,8.5
31073,NE,Gosper County,CI90UB017P_2023,17.7
31073,NE,Gosper County,POV517_2023,39
31073,NE,Gosper County,CI90LB517_2023,24
31073,NE,Gosper County,CI90UB517_2023,54
31073,NE,Gosper County,PCTPOV517_2023,13
31073,NE,Gosper County,CI90LB517P_2023,8.1
31073,NE,Gosper County,CI90UB517P_2023,17.9
31073,NE,Gosper County,MEDHHINC_2023,73056
31073,NE,Gosper County,CI90LBINC_2023,64420
31073,NE,Gosper County,CI90UBINC_2023,81692
31075,NE,Grant County,Rural_Urban_Continuum_Code_2013,9
31075,NE,Grant County,Urban_Influence_Code_2013,12
31075,NE,Grant County,Rural_Urban_Continuum_Code_2023,9
31075,NE,Grant County,Urban_Influence_Code_2024,9
31075,NE,Grant County,POVALL_2023,58
31075,NE,Grant County,CI90LBALL_2023,44
31075,NE,Grant County,CI90UBALL_2023,72
31075,NE,Grant County,PCTPOVALL_2023,10.3
31075,NE,Grant County,CI90LBALLP_2023,7.8
31075,NE,Grant County,CI90UBALLP_2023,12.8
31075,NE,Grant County,POV017_2023,20
31075,NE,Grant County,CI90LB017_2023,13
31075,NE,Grant County,CI90UB017_2023,27
31075,NE,Grant County,PCTPOV017_2023,14.6
31075,NE,Grant County,CI90LB017P_2023,9.5
31075,NE,Grant County,CI90UB017P_2023,19.7
31075,NE,Grant County,POV517_2023,15
31075,NE,Grant County,CI90LB517_2023,9
31075,NE,Grant County,CI90UB517_2023,21
31075,NE,Grant County,PCTPOV517_2023,14.9
31075,NE,Grant County,CI90LB517P_2023,9.3
31075,NE,Grant County,CI90UB517P_2023,20.5
31075,NE,Grant County,MEDHHINC_2023,63607
31075,NE,Grant County,CI90LBINC_2023,55173
31075,NE,Grant County,CI90UBINC_2023,72041
31077,NE,Greeley County,Rural_Urban_Continuum_Code_2013,8
31077,NE,Greeley County,Urban_Influence_Code_2013,7
31077,NE,Greeley County,Rural_Urban_Continuum_Code_2023,8
31077,NE,Greeley County,Urban_Influence_Code_2024,6
31077,NE,Greeley County,POVALL_2023,237
31077,NE,Greeley County,CI90LBALL_2023,178
31077,NE,Greeley County,CI90UBALL_2023,296
31077,NE,Greeley County,PCTPOVALL_2023,10.8
31077,NE,Greeley County,CI90LBALLP_2023,8.1
31077,NE,Greeley County,CI90UBALLP_2023,13.5
31077,NE,Greeley County,POV017_2023,69
31077,NE,Greeley County,CI90LB017_2023,45
31077,NE,Greeley County,CI90UB017_2023,93
31077,NE,Greeley County,PCTPOV017_2023,13.3
31077,NE,Greeley County,CI90LB017P_2023,8.6
31077,NE,Greeley County,CI90UB017P_2023,18
31077,NE,Greeley County,POV517_2023,51
31077,NE,Greeley County,CI90LB517_2023,32
31077,NE,Greeley County,CI90UB517_2023,70
31077,NE,Greeley County,PCTPOV517_2023,13
31077,NE,Greeley County,CI90LB517P_2023,8.1
31077,NE,Greeley County,CI90UB517P_2023,17.9
31077,NE,Greeley County,MEDHHINC_2023,60686
31077,NE,Greeley County,CI90LBINC_2023,53339
31077,NE,Greeley County,CI90UBINC_2023,68033
31079,NE,Hall County,Rural_Urban_Continuum_Code_2013,3
31079,NE,Hall County,Urban_Influence_Code_2013,2
31079,NE,Hall County,Rural_Urban_Continuum_Code_2023,3
31079,NE,Hall County,Urban_Influence_Code_2024,4
31079,NE,Hall County,POVALL_2023,6595
31079,NE,Hall County,CI90LBALL_2023,5184
31079,NE,Hall County,CI90UBALL_2023,8006
31079,NE,Hall County,PCTPOVALL_2023,10.8
31079,NE,Hall County,CI90LBALLP_2023,8.5
31079,NE,Hall County,CI90UBALLP_2023,13.1
31079,NE,Hall County,POV017_2023,2183
31079,NE,Hall County,CI90LB017_2023,1485
31079,NE,Hall County,CI90UB017_2023,2881
31079,NE,Hall County,PCTPOV017_2023,13.1
31079,NE,Hall County,CI90LB017P_2023,8.9
31079,NE,Hall County,CI90UB017P_2023,17.3
31079,NE,Hall County,POV517_2023,1505
31079,NE,Hall County,CI90LB517_2023,965
31079,NE,Hall County,CI90UB517_2023,2045
31079,NE,Hall County,PCTPOV517_2023,12.4
31079,NE,Hall County,CI90LB517P_2023,8
31079,NE,Hall County,CI90UB517P_2023,16.8
31079,NE,Hall County,MEDHHINC_2023,69725
31079,NE,Hall County,CI90LBINC_2023,64008
31079,NE,Hall County,CI90UBINC_2023,75442
31081,NE,Hamilton County,Rural_Urban_Continuum_Code_2013,3
31081,NE,Hamilton County,Urban_Influence_Code_2013,2
31081,NE,Hamilton County,Rural_Urban_Continuum_Code_2023,8
31081,NE,Hamilton County,Urban_Influence_Code_2024,6
31081,NE,Hamilton County,POVALL_2023,701
31081,NE,Hamilton County,CI90LBALL_2023,538
31081,NE,Hamilton County,CI90UBALL_2023,864
31081,NE,Hamilton County,PCTPOVALL_2023,7.4
31081,NE,Hamilton County,CI90LBALLP_2023,5.7
31081,NE,Hamilton County,CI90UBALLP_2023,9.1
31081,NE,Hamilton County,POV017_2023,204
31081,NE,Hamilton County,CI90LB017_2023,136
31081,NE,Hamilton County,CI90UB017_2023,272
31081,NE,Hamilton County,PCTPOV017_2023,9
31081,NE,Hamilton County,CI90LB017P_2023,6
31081,NE,Hamilton County,CI90UB017P_2023,12
31081,NE,Hamilton County,POV517_2023,154
31081,NE,Hamilton County,CI90LB517_2023,101
31081,NE,Hamilton County,CI90UB517_2023,207
31081,NE,Hamilton County,PCTPOV517_2023,9
31081,NE,Hamilton County,CI90LB517P_2023,5.9
31081,NE,Hamilton County,CI90UB517P_2023,12.1
31081,NE,Hamilton County,MEDHHINC_2023,84805
31081,NE,Hamilton County,CI90LBINC_2023,75804
31081,NE,Hamilton County,CI90UBINC_2023,93806
31083,NE,Harlan County,Rural_Urban_Continuum_Code_2013,9
31083,NE,Harlan County,Urban_Influence_Code_2013,10
31083,NE,Harlan County,Rural_Urban_Continuum_Code_2023,9
31083,NE,Harlan County,Urban_Influence_Code_2024,9
31083,NE,Harlan County,POVALL_2023,302
31083,NE,Harlan County,CI90LBALL_2023,232
31083,NE,Harlan County,CI90UBALL_2023,372
